customer_id,customer_name,customer_segment,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,product_name,product_category,product_subcategory,product_manufacturer
749,Tim Brockman,Consumer,773,CA-2015-129364,1408,10,0.2,-18,-0.18,104,12/8/2015,Salem,Oregon,West,United States,97301,12/13/2015,Standard Class,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk
215,Dean percer,Home Office,774,CA-2015-129574,1663,5,0,23,0.48,48,5/26/2015,Murray,Utah,West,United States,84107,5/29/2015,First Class,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Wirebound
444,Kimberly Carter,Corporate,775,CA-2015-129819,69,3,0,6,0.47,12,12/13/2015,Henderson,Kentucky,South,United States,42420,12/15/2015,Second Class,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE
28,Alyssa Crouse,Corporate,776,CA-2015-129924,1586,2,0.2,3,0.36,8,7/12/2015,San Francisco,California,West,United States,94122,7/17/2015,Standard Class,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,Other
28,Alyssa Crouse,Corporate,777,CA-2015-129924,827,3,0.2,-17,-0.03,698,7/12/2015,San Francisco,California,West,United States,94122,7/17/2015,Standard Class,Hon 5100 Series Wood Tables,Furniture,Tables,Hon
246,Ed Braxton,Corporate,778,CA-2015-129938,773,7,0.3,-108,-0.24,446,12/15/2015,Philadelphia,Pennsylvania,East,United States,19140,12/17/2015,Second Class,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global
690,Seth Vernon,Consumer,779,CA-2015-130092,498,2,0,3,0.31,10,1/11/2015,Dover,Delaware,East,United States,19901,1/14/2015,First Class,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,DAX
732,Tamara Dahlen,Consumer,780,CA-2015-130155,75,5,0,9,0.27,34,5/19/2015,Virginia Beach,Virginia,South,United States,23464,5/22/2015,First Class,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,Acme
395,Joni Sundaresam,Home Office,781,CA-2015-130274,189,7,0,10,0.48,22,5/3/2015,Appleton,Wisconsin,Central,United States,54915,5/5/2015,First Class,Avery 481,Office Supplies,Labels,Avery
667,Sam Craven,Consumer,782,CA-2015-130421,18,3,0.8,-460,-2.6,177,3/3/2015,Houston,Texas,Central,United States,77095,3/7/2015,Standard Class,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Other
774,Trudy Glocke,Consumer,783,CA-2015-130428,332,2,0.2,1,0.26,4,3/31/2015,Tampa,Florida,South,United States,33614,3/31/2015,Same Day,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Binney & Smith
774,Trudy Glocke,Consumer,784,CA-2015-130428,900,5,0.7,-10,-0.8,13,3/31/2015,Tampa,Florida,South,United States,33614,3/31/2015,Same Day,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,Ibico
774,Trudy Glocke,Consumer,785,CA-2015-130428,761,7,0.2,98,0.09,1125,3/31/2015,Tampa,Florida,South,United States,33614,3/31/2015,Same Day,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,Global
782,Victoria Pisteka,Corporate,786,CA-2015-130449,570,6,0,12,0.29,42,9/6/2015,San Francisco,California,West,United States,94109,9/9/2015,First Class,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,Eldon
782,Victoria Pisteka,Corporate,787,CA-2015-130449,227,8,0,27,0.47,58,9/6/2015,San Francisco,California,West,United States,94109,9/9/2015,First Class,Avery 516,Office Supplies,Labels,Avery
122,Cari Sayre,Corporate,788,CA-2015-130575,716,3,0.8,-14,-1.5,9,12/14/2015,Chicago,Illinois,Central,United States,60623,12/16/2015,First Class,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
751,Toby Braunhardt,Consumer,789,CA-2015-130624,1086,3,0,9,0.46,20,6/21/2015,New York City,New York,East,United States,10024,6/24/2015,First Class,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,Message Book
751,Toby Braunhardt,Consumer,790,CA-2015-130624,809,3,0,27,0.45,60,6/21/2015,New York City,New York,East,United States,10024,6/24/2015,First Class,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,Holmes
751,Toby Braunhardt,Consumer,791,CA-2015-130624,724,3,0,161,0.26,618,6/21/2015,New York City,New York,East,United States,10024,6/24/2015,First Class,GE 2-Jack Phone Line Splitter,Technology,Phones,GE
505,Matt Collister,Corporate,792,CA-2015-130673,468,3,0.6,-6,-0.58,10,5/20/2015,San Marcos,Texas,Central,United States,78666,5/22/2015,Second Class,Contemporary Borderless Frame,Furniture,Furnishings,Other
505,Matt Collister,Corporate,793,CA-2015-130673,1817,2,0.2,4,0.35,10,5/20/2015,San Marcos,Texas,Central,United States,78666,5/22/2015,Second Class,Xerox 213,Office Supplies,Paper,Xerox
505,Matt Collister,Corporate,794,CA-2015-130673,1408,2,0.2,-4,-0.18,21,5/20/2015,San Marcos,Texas,Central,United States,78666,5/22/2015,Second Class,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk
505,Matt Collister,Corporate,795,CA-2015-130673,1362,5,0.2,-13,-0.2,67,5/20/2015,San Marcos,Texas,Central,United States,78666,5/22/2015,Second Class,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Rogers
25,Allen Armold,Consumer,796,CA-2015-130729,264,3,0.2,11,0.33,34,10/24/2015,Rancho Cucamonga,California,West,United States,91730,10/29/2015,Standard Class,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,Avery
481,Lycoris Saunders,Consumer,797,CA-2015-130813,1830,3,0,9,0.48,19,1/6/2015,Los Angeles,California,West,United States,90049,1/8/2015,Second Class,Xerox 225,Office Supplies,Paper,Xerox
134,Cassandra Brandow,Consumer,798,CA-2015-130869,1346,3,0.2,2,0.35,7,11/17/2015,Cedar Hill,Texas,Central,United States,75104,11/21/2015,Standard Class,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,Other
367,Jeremy Pistek,Consumer,799,CA-2015-130918,85,3,0.2,-2,-0.24,8,8/22/2015,North Miami,Florida,South,United States,33161,8/24/2015,Second Class,Acme Serrated Blade Letter Opener,Office Supplies,Supplies,Acme
439,Ken Brennan,Corporate,800,CA-2015-130960,1168,3,0,3,0.29,10,12/30/2015,Taylor,Michigan,Central,United States,48180,1/4/2016,Standard Class,Newell 350,Office Supplies,Art,Newell
759,Tom Boeckenhauer,Consumer,801,CA-2015-131002,1803,2,0,6,0.48,13,9/7/2015,Tulsa,Oklahoma,Central,United States,74133,9/12/2015,Second Class,Xerox 2000,Office Supplies,Paper,Xerox
759,Tom Boeckenhauer,Consumer,802,CA-2015-131002,693,3,0,20,0.47,43,9/7/2015,Tulsa,Oklahoma,Central,United States,74133,9/12/2015,Second Class,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,GBC
759,Tom Boeckenhauer,Consumer,803,CA-2015-131002,620,3,0,24,0.41,58,9/7/2015,Tulsa,Oklahoma,Central,United States,74133,9/12/2015,Second Class,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Executive Impressions
759,Tom Boeckenhauer,Consumer,804,CA-2015-131002,1276,3,0,28,0.27,105,9/7/2015,Tulsa,Oklahoma,Central,United States,74133,9/12/2015,Second Class,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,Plantronics
759,Tom Boeckenhauer,Consumer,805,CA-2015-131002,26,6,0,214,0.26,822,9/7/2015,Tulsa,Oklahoma,Central,United States,74133,9/12/2015,Second Class,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,3M
691,Shahid Collister,Consumer,806,CA-2015-131009,1289,5,0.2,-4,-0.19,19,3/1/2015,El Paso,Texas,Central,United States,79907,3/5/2015,Standard Class,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Other
691,Shahid Collister,Consumer,807,CA-2015-131009,484,6,0.6,-35,-0.55,64,3/1/2015,El Paso,Texas,Central,United States,79907,3/5/2015,Standard Class,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,DAX
691,Shahid Collister,Consumer,808,CA-2015-131009,634,3,0.2,-23,-0.18,130,3/1/2015,El Paso,Texas,Central,United States,79907,3/5/2015,Standard Class,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,Fellowes
691,Shahid Collister,Consumer,809,CA-2015-131009,792,6,0.3,0,0.0,362,3/1/2015,El Paso,Texas,Central,United States,79907,3/5/2015,Standard Class,Harbour Creations Steel Folding Chair,Furniture,Chairs,Other
754,Toby Ritter,Consumer,810,CA-2015-131051,675,3,0,29,0.49,58,12/1/2015,San Francisco,California,West,United States,94122,12/5/2015,Standard Class,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,Other
314,Guy Armstrong,Consumer,811,CA-2015-131247,1196,2,0.15,-12,-0.06,206,3/30/2015,San Francisco,California,West,United States,94110,4/4/2015,Standard Class,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,O'Sullivan
170,Clay Ludtke,Consumer,812,CA-2015-131310,1443,4,0.2,4,0.34,11,7/12/2015,Seattle,Washington,West,United States,98115,7/18/2015,Standard Class,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,Other
170,Clay Ludtke,Consumer,813,CA-2015-131310,1374,4,0.2,14,0.11,123,7/12/2015,Seattle,Washington,West,United States,98115,7/18/2015,Standard Class,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,SAFCO
57,Arianne Irving,Consumer,814,CA-2015-131387,1393,5,0.2,126,0.08,1680,4/28/2015,San Francisco,California,West,United States,94122,4/30/2015,First Class,Samsung Galaxy Mega 6.3,Technology,Phones,Samsung
460,Lena Radford,Consumer,815,CA-2015-131450,663,2,0,22,0.29,76,8/8/2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Fellowes
460,Lena Radford,Consumer,816,CA-2015-131450,481,8,0,92,0.28,328,8/8/2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,Dana
460,Lena Radford,Consumer,817,CA-2015-131450,153,5,0.2,56,0.13,446,8/8/2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,AT&T 1070 Corded Phone,Technology,Phones,AT&T
460,Lena Radford,Consumer,818,CA-2015-131450,1453,3,0.2,435,0.36,1200,8/8/2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,Sharp AL-1530CS Digital Copier,Technology,Copiers,Sharp
751,Toby Braunhardt,Consumer,819,CA-2015-131527,344,4,0.2,10,0.1,96,12/1/2015,Jacksonville,North Carolina,South,United States,28540,12/7/2015,Standard Class,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,Other
146,Chloris Kastensmidt,Consumer,820,CA-2015-131541,1219,5,0.2,5,0.36,14,7/28/2015,Apopka,Florida,South,United States,32712,7/28/2015,Same Day,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Other
146,Chloris Kastensmidt,Consumer,821,CA-2015-131541,5,7,0.2,17,0.34,49,7/28/2015,Apopka,Florida,South,United States,32712,7/28/2015,Same Day,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Other
146,Chloris Kastensmidt,Consumer,822,CA-2015-131541,483,6,0.2,13,0.1,130,7/28/2015,Apopka,Florida,South,United States,32712,7/28/2015,Same Day,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,Other
64,Astrea Jones,Consumer,823,CA-2015-131800,412,7,0.2,13,0.36,35,12/30/2015,New York City,New York,East,United States,10035,1/4/2016,Standard Class,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Cardinal
64,Astrea Jones,Consumer,824,CA-2015-131800,952,3,0,31,0.25,123,12/30/2015,New York City,New York,East,United States,10035,1/4/2016,Standard Class,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,Kensington
563,Neil Ducich,Corporate,825,CA-2015-131905,188,4,0,7,0.48,15,2/6/2015,Chesapeake,Virginia,South,United States,23320,2/9/2015,First Class,Avery 480,Office Supplies,Labels,Avery
563,Neil Ducich,Corporate,826,CA-2015-131905,159,5,0,42,0.29,145,2/6/2015,Chesapeake,Virginia,South,United States,23320,2/9/2015,First Class,AT&T CL82213,Technology,Phones,AT&T
563,Neil Ducich,Corporate,827,CA-2015-131905,33,1,0,42,0.26,162,2/6/2015,Chesapeake,Virginia,South,United States,23320,2/9/2015,First Class,Aastra 57i VoIP phone,Technology,Phones,Other
231,Dianna Wilson,Home Office,828,CA-2015-131926,1808,4,0,12,0.48,26,6/1/2015,Lakeville,Minnesota,Central,United States,55044,6/6/2015,Second Class,Xerox 205,Office Supplies,Paper,Xerox
231,Dianna Wilson,Home Office,829,CA-2015-131926,97,6,0,24,0.5,48,6/1/2015,Lakeville,Minnesota,Central,United States,55044,6/6/2015,Second Class,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Adams
231,Dianna Wilson,Home Office,830,CA-2015-131926,1388,2,0,42,0.25,167,6/1/2015,Lakeville,Minnesota,Central,United States,55044,6/6/2015,Second Class,Safco Steel Mobile File Cart,Office Supplies,Storage,SAFCO
231,Dianna Wilson,Home Office,831,CA-2015-131926,853,5,0,496,0.33,1503,6/1/2015,Lakeville,Minnesota,Central,United States,55044,6/6/2015,Second Class,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Honeywell
231,Dianna Wilson,Home Office,832,CA-2015-131926,744,7,0,581,0.29,2002,6/1/2015,Lakeville,Minnesota,Central,United States,55044,6/6/2015,Second Class,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global
397,Joseph Airdo,Consumer,833,CA-2015-131947,1127,2,0.2,0,0.09,5,9/17/2015,Springfield,Oregon,West,United States,97477,9/22/2015,Standard Class,Newell 313,Office Supplies,Art,Newell
397,Joseph Airdo,Consumer,834,CA-2015-131947,1284,5,0.7,-22,-0.73,30,9/17/2015,Springfield,Oregon,West,United States,97477,9/22/2015,Standard Class,Plantronics Single Ear Headset,Technology,Machines,Plantronics
397,Joseph Airdo,Consumer,835,CA-2015-131947,347,3,0.2,5,0.13,38,9/17/2015,Springfield,Oregon,West,United States,97477,9/22/2015,Standard Class,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,Boston
397,Joseph Airdo,Consumer,836,CA-2015-131947,1355,5,0.2,13,0.33,40,9/17/2015,Springfield,Oregon,West,United States,97477,9/22/2015,Standard Class,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,Other
397,Joseph Airdo,Consumer,837,CA-2015-131947,1606,10,0.2,17,0.3,56,9/17/2015,Springfield,Oregon,West,United States,97477,9/22/2015,Standard Class,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,Verbatim
397,Joseph Airdo,Consumer,838,CA-2015-131947,1758,6,0.2,46,0.31,149,9/17/2015,Springfield,Oregon,West,United States,97477,9/22/2015,Standard Class,Xerox 1960,Office Supplies,Paper,Xerox
532,Michelle Arnett,Home Office,839,CA-2015-132010,1650,3,0,7,0.47,15,10/13/2015,Richmond,Virginia,South,United States,23223,10/15/2015,First Class,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,Wilson Jones
532,Michelle Arnett,Home Office,840,CA-2015-132010,1403,2,0,4,0.19,23,10/13/2015,Richmond,Virginia,South,United States,23223,10/15/2015,First Class,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,SanDisk
532,Michelle Arnett,Home Office,841,CA-2015-132010,1253,5,0,17,0.48,36,10/13/2015,Richmond,Virginia,South,United States,23223,10/15/2015,First Class,Pastel Pink Envelopes,Office Supplies,Envelopes,Other
532,Michelle Arnett,Home Office,842,CA-2015-132010,1485,4,0,6,0.02,315,10/13/2015,Richmond,Virginia,South,United States,23223,10/15/2015,First Class,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,Space Solutions
668,Sam Zeldin,Home Office,843,CA-2015-132227,47,4,0.2,19,0.36,52,11/4/2015,New York City,New York,East,United States,10011,11/10/2015,Standard Class,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,Acco
418,Karen Ferguson,Home Office,844,CA-2015-132451,1821,3,0,9,0.48,19,9/26/2015,San Diego,California,West,United States,92105,9/27/2015,First Class,Xerox 217,Office Supplies,Paper,Xerox
418,Karen Ferguson,Home Office,845,CA-2015-132451,833,3,0.2,73,0.13,586,9/26/2015,San Diego,California,West,United States,92105,9/27/2015,First Class,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Hon
297,Gary Zandusky,Consumer,846,CA-2015-132500,1034,2,0,8,0.17,50,9/8/2015,San Francisco,California,West,United States,94110,9/12/2015,Standard Class,Logitech Wireless Touch Keyboard K400,Technology,Accessories,Logitech
24,Alice McCarthy,Corporate,847,CA-2015-132542,720,2,0,8,0.5,15,10/6/2015,Omaha,Nebraska,Central,United States,68104,10/8/2015,Second Class,GBC VeloBinder Strips,Office Supplies,Binders,GBC
286,Frank Olsen,Consumer,848,CA-2015-132612,311,7,0,245,0.17,1441,6/9/2015,Harrisonburg,Virginia,South,United States,22801,6/11/2015,Second Class,Bevis 44 x 96 Conference Tables,Furniture,Tables,Bevis
541,Mike Caudle,Corporate,849,CA-2015-132787,502,6,0,25,0.27,93,9/19/2015,Seattle,Washington,West,United States,98115,9/23/2015,Standard Class,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Decoflex
386,John Grady,Corporate,850,CA-2015-132801,652,10,0.2,11,0.1,107,10/7/2015,Dallas,Texas,Central,United States,75217,10/12/2015,Standard Class,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Fellowes
425,Katherine Nockton,Corporate,851,CA-2015-132864,915,5,0.2,30,0.25,120,12/2/2015,Columbus,Ohio,East,United States,43229,12/7/2015,Standard Class,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,Imation
6,Adam Shillingsburg,Consumer,852,CA-2015-132913,290,1,0,4,0.26,14,12/24/2015,San Diego,California,West,United States,92037,12/26/2015,First Class,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Belkin
368,Jessica Myrick,Consumer,853,CA-2015-132962,1784,3,0.2,5,0.35,16,9/13/2015,Philadelphia,Pennsylvania,East,United States,19143,9/16/2015,First Class,Xerox 1985,Office Supplies,Paper,Xerox
368,Jessica Myrick,Consumer,854,CA-2015-132962,890,5,0.2,54,0.21,252,9/13/2015,Philadelphia,Pennsylvania,East,United States,19143,9/16/2015,First Class,Hypercom P1300 Pinpad,Technology,Accessories,Other
211,David Smith,Corporate,855,CA-2015-132983,1011,2,0,58,0.36,160,4/28/2015,Jamestown,New York,East,United States,14701,5/3/2015,Standard Class,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Logitech
212,David Wiener,Corporate,856,CA-2015-133158,1426,2,0.2,23,0.33,69,8/19/2015,Los Angeles,California,West,United States,90045,8/21/2015,Second Class,Satellite Sectional Post Binders,Office Supplies,Binders,Other
212,David Wiener,Corporate,857,CA-2015-133158,506,7,0,26,0.09,289,8/19/2015,Los Angeles,California,West,United States,90045,8/21/2015,Second Class,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o
513,Maurice Satty,Consumer,858,CA-2015-133228,107,1,0,2,0.43,5,4/4/2015,Detroit,Michigan,Central,United States,48205,4/9/2015,Standard Class,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,Advantus
513,Maurice Satty,Consumer,859,CA-2015-133228,1133,4,0,24,0.3,79,4/4/2015,Detroit,Michigan,Central,United States,48205,4/9/2015,Standard Class,Newell 319,Office Supplies,Art,Newell
119,Bryan Mills,Consumer,860,CA-2015-133270,1416,2,0,5,0.37,13,6/6/2015,Rochester,New York,East,United States,14609,6/9/2015,First Class,Sanford Liquid Accent Highlighters,Office Supplies,Art,Sanford
496,Mark Hamilton,Consumer,861,CA-2015-133305,1119,5,0.2,6,0.35,18,7/11/2015,New York City,New York,East,United States,10011,7/15/2015,Standard Class,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Newell
